Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;16:00:00;17:30:00;20/09/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;16:00:00;17:30:00;13/09/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;06/12/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;29/11/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;22/11/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;15/11/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;08/11/2022;Sala de Aulas normal;
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;25/10/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;18/10/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;11/10/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;04/10/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;27/09/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;20/09/2022;Sala de Aulas normal;C5.06
LCP;História Política Contemporânea de Portugal;02033TP01;CPB2, CPB1;40;Ter;14:30:00;16:00:00;13/09/2022;Sala de Aulas normal;C5.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;15/12/2022;Sala de Aulas normal;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;24/11/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;17/11/2022;Laboratório de Redes de Computadores I;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;10/11/2022;Laboratório de Redes de Computadores I;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;03/11/2022;Sala de Aulas normal;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;27/10/2022;Laboratório de Redes de Computadores I;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;20/10/2022;Laboratório de Redes de Computadores I;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;13/10/2022;Laboratório de Redes de Computadores I;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Redes de Computadores I;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL25;EI-C5, EI-C4, EI-C3;42;Qui;11:00:00;12:30:00;29/09/2022;Laboratório de Redes de Computadores I;C7.09
DCCo;Tese em Ciências da Comunicação (0 Ects);TCC_(0)S01;DCCo-C1, DCCo-B1;23;Qui;20:30:00;22:30:00;17/11/2022;Sala Aulas Mestrado;AA2.24
DCCo;Tese em Ciências da Comunicação (0 Ects);TCC_(0)S01;DCCo-C1, DCCo-B1;23;Qui;20:30:00;22:30:00;10/11/2022;Sala Aulas Mestrado;AA2.24
DCCo;Tese em Ciências da Comunicação (0 Ects);TCC_(0)S01;DCCo-C1, DCCo-B1;23;Qui;20:30:00;22:30:00;27/10/2022;Sala Aulas Mestrado;
DCCo;Tese em Ciências da Comunicação (0 Ects);TCC_(0)S01;DCCo-C1, DCCo-B1;23;Qui;20:30:00;22:30:00;13/10/2022;Sala Aulas Mestrado;
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;06/12/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;29/11/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;22/11/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;15/11/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;08/11/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;25/10/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;18/10/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;11/10/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;04/10/2022;Sala Aulas Mestrado;AA3.28
MCCTI;Teorias em Média e Comunicação;01720TP01;MCCTI_A1;45;Ter;16:00:00;18:00:00;27/09/2022;Sala Aulas Mestrado;AA3.28
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;09/12/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;02/12/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;25/11/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;18/11/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;11/11/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;04/11/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;28/10/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;21/10/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;14/10/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;07/10/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;30/09/2022;Sala Aulas Mestrado;C3.02
MEI;Gestão de Sistemas de Informação (2¬∫ Ciclo);03748T01;MEI-A1;37;Sex;13:00:00;14:30:00;23/09/2022;Sala Aulas Mestrado;C3.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;16:00:00;18:00:00;17/10/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;16:00:00;18:00:00;10/10/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;16:00:00;18:00:00;03/10/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;16:00:00;18:00:00;26/09/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;16:00:00;18:00:00;19/09/2022;Sala/anfiteatro aulas;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;14:00:00;16:00:00;17/10/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;14:00:00;16:00:00;10/10/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;14:00:00;16:00:00;03/10/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;14:00:00;16:00:00;26/09/2022;Sala Aulas Mestrado;C5.02
MPSO;Desenvolvimento de Competências Profissionais;M8219TP03;MPSO-A2;39;Seg;14:00:00;16:00:00;19/09/2022;Sala/anfiteatro aulas;C5.02
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;18:00:00;20:00:00;13/12/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;13/12/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;06/12/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;29/11/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;22/11/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;15/11/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;08/11/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;25/10/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;18/10/2022;Sala/anfiteatro aulas;D1.05
DSS;Métodos Qualitativos em Investigação Social;04403S01;DSSA1;13;Ter;20:30:00;22:30:00;11/10/2022;Sala/anfiteatro aulas;D1.05
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;05/12/2022;Sala/anfiteatro aulas;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;28/11/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;21/11/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;14/11/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;07/11/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;31/10/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;24/10/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;17/10/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;10/10/2022;Sala de Aulas normal;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;03/10/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;26/09/2022;Sala de Aulas normal;Auditório 2
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638T01;GA2, GA1, GA3;122;Seg;08:00:00;09:30:00;19/09/2022;Sala de Aulas normal;Auditório 2
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Ter;15:30:00;17:00:00;04/10/2022;Sala Aulas Mestrado;
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Ter;14:00:00;15:30:00;04/10/2022;Sala Aulas Mestrado;
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;11:00:00;12:30:00;14/10/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;11:00:00;12:30:00;07/10/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;11:00:00;12:30:00;30/09/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;11:00:00;12:30:00;23/09/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;11:00:00;12:30:00;16/09/2022;Sala Aulas Mestrado;C5.09
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;09:30:00;11:00:00;14/10/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;09:30:00;11:00:00;07/10/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;09:30:00;11:00:00;30/09/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;09:30:00;11:00:00;23/09/2022;Sala Aulas Mestrado;Auditório 0NE01
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Sex;09:30:00;11:00:00;16/09/2022;Sala Aulas Mestrado;C5.09
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;11:00:00;12:30:00;12/10/2022;Sala/anfiteatro aulas;Auditório B1.03
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;11:00:00;12:30:00;28/09/2022;Sala/anfiteatro aulas;Auditório C1.04
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;11:00:00;12:30:00;21/09/2022;Sala/anfiteatro aulas;Auditório C1.04
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;11:00:00;12:30:00;14/09/2022;Sala/anfiteatro aulas;C5.09
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;09:30:00;11:00:00;12/10/2022;Sala Aulas Mestrado;Auditório B1.03
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;09:30:00;11:00:00;28/09/2022;Sala Aulas Mestrado;Auditório C1.04
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;09:30:00;11:00:00;21/09/2022;Sala Aulas Mestrado;Auditório C1.04
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;39;Qua;09:30:00;11:00:00;14/09/2022;Sala Aulas Mestrado;C5.09
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Sáb;11:00:00;12:30:00;10/12/2022;Sala de Aulas normal;C5.02
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Sáb;11:00:00;12:30:00;03/12/2022;Sala de Aulas normal;C5.02
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Seg;13:00:00;14:30:00;12/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Seg;13:00:00;14:30:00;05/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Qui;13:00:00;14:30:00;15/12/2022;BYOD (Bring Your Own Device);C6.07
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Seg;14:30:00;16:00:00;12/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Seg;14:30:00;16:00:00;05/12/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Análise de Redes (1ciclo);03604PL02;CDC1;27;Qui;14:30:00;16:00:00;15/12/2022;BYOD (Bring Your Own Device);C6.07
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;02/12/2022;Sala de Aulas normal;
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;25/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;18/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;11/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;04/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;28/10/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;21/10/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;14/10/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;07/10/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;30/09/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;23/09/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Sex;09:30:00;11:00:00;16/09/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;06/12/2022;Sala de Aulas normal;
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;29/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;22/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;15/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;08/11/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;25/10/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;18/10/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;11/10/2022;Sala de Aulas normal;
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;04/10/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;27/09/2022;Sala de Aulas normal;1E05
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;20/09/2022;Sala de Aulas normal;
LG;Gestão Integrada das Operações;02031TP04;GC3;42;Ter;09:30:00;11:00:00;13/09/2022;Sala de Aulas normal;1E05
CEFORGEP;Seminário e Projeto (Forgep);SeP_(F)TP02;24¬∫Edição FORGEP;22;Qui;14:00:00;16:00:00;20/04/2023;Não necessita de sala;
CEFORGEP;Seminário e Projeto (Forgep);SeP_(F)TP02;24¬∫Edição FORGEP;22;Qui;14:00:00;16:00:00;23/03/2023;Não necessita de sala;
CEFORGEP;Seminário e Projeto (Forgep);SeP_(F)TP02;24¬∫Edição FORGEP;22;Qua;16:00:00;18:00:00;08/02/2023;Não necessita de sala;
CEFORGEP;Seminário e Projeto (Forgep);SeP_(F)TP02;24¬∫Edição FORGEP;22;Qui;14:00:00;18:00:00;22/12/2022;Não necessita de sala;
CEFORGEP;Seminário e Projeto (Forgep);SeP_(F)TP02;24¬∫Edição FORGEP;22;Qua;17:00:00;20:00:00;07/06/2023;Sala/anfiteatro aulas;B2.01
CEFORGEP;Seminário e Projeto (Forgep);SeP_(F)TP02;24¬∫Edição FORGEP;22;Qua;15:00:00;18:00:00;;;
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;15/12/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;24/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;17/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;10/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;03/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;27/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;20/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;13/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;06/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;29/09/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;22/09/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;15/09/2022;Lab ISTA;
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;15/12/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;24/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;17/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;10/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;03/11/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;27/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;20/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;13/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;06/10/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;29/09/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;22/09/2022;Lab ISTA;D1.09
LETI;Engenharia de Software;EngSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;15/09/2022;Lab ISTA;
LTDSEG;Segurança da Informação e Gestão do Risco;04374TP02;LTDSeg-A1;1;Seg;14:00:00;17:00:00;05/12/2022;Não necessita de sala;
LTDSEG;Segurança da Informação e Gestão do Risco;04374TP02;LTDSeg-A1;1;Seg;14:00:00;17:00:00;28/11/2022;Não necessita de sala;
LTDSEG;Segurança da Informação e Gestão do Risco;04374TP02;LTDSeg-A1;1;Seg;14:00:00;17:00:00;21/11/2022;Não necessita de sala;
LTDSEG;Segurança da Informação e Gestão do Risco;04374TP02;LTDSeg-A1;1;Seg;14:00:00;17:00:00;14/11/2022;Não necessita de sala;
LTDSEG;Segurança da Informação e Gestão do Risco;04374TP02;LTDSeg-A1;1;Seg;14:00:00;17:00:00;07/11/2022;Não necessita de sala;
LTDSEG;Segurança da Informação e Gestão do Risco;04374TP02;LTDSeg-A1;1;Seg;14:00:00;17:00:00;31/10/2022;Não necessita de sala;
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T01;METI-A1;27;Seg;11:00:00;12:30:00;10/10/2022;Sala Aulas Mestrado;AA3.24
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T01;METI-A1;27;Seg;11:00:00;12:30:00;03/10/2022;Sala Aulas Mestrado;AA3.24
